Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
11.369999885559082,0.1326511949300766,-10.415301322937012,0.19776953756809235,-2.082127094268799
11.375,0.12409672141075134,-10.349370002746582,0.19996385276317596,-2.067150115966797
11.380000114440918,0.1344933956861496,-10.280285835266113,0.1979655623435974,-2.054969310760498
11.385000228881836,0.13928361237049103,-10.197718620300293,0.19860149919986725,-2.0441980361938477
11.390000343322754,0.1256929636001587,-10.1180419921875,0.2027803510427475,-2.032494068145752
11.395000457763672,0.11903021484613419,-10.047873497009277,0.19275566935539246,-2.021724224090576
11.399999618530273,0.12953031063079834,-9.980318069458008,0.19231994450092316,-2.011889696121216
11.404999732971191,0.12310265749692917,-9.907798767089844,0.1974278688430786,-1.9997177124023438
11.40999984741211,0.11877415329217911,-9.824352264404297,0.2005787491798401,-1.9866069555282593
11.414999961853027,0.12122166901826859,-9.744806289672852,0.19777143001556396,-1.9753682613372803
11.420000076293945,0.11740226298570633,-9.674052238464355,0.19601695239543915,-1.9641305208206177
11.425000190734863,0.10506215691566467,-9.591192245483398,0.18547245860099792,-1.9524246454238892
11.430000305175781,0.1038636788725853,-9.501739501953125,0.18937887251377106,-1.939313292503357
11.4350004196167,0.10598964244127274,-9.418543815612793,0.19534054398536682,-1.9243296384811401
11.4399995803833,0.10857265442609787,-9.345847129821777,0.1796017587184906,-1.9116877317428589
11.444999694824219,0.10978376865386963,-9.267502784729004,0.16129642724990845,-1.8990439176559448
11.449999809265137,0.1082453578710556,-9.19329833984375,0.16123071312904358,-1.884059190750122
11.454999923706055,0.1040370762348175,-9.11854362487793,0.16017211973667145,-1.8681410551071167
11.460000038146973,0.10621931403875351,-9.047057151794434,0.15491896867752075,-1.8555012941360474
11.46500015258789,0.10947065055370331,-8.981491088867188,0.14772756397724152,-1.8480123281478882
11.470000267028809,0.1096593514084816,-8.926267623901367,0.13678482174873352,-1.8414535522460938
11.475000381469727,0.10962875187397003,-8.87193489074707,0.12890557944774628,-1.8297438621520996
11.479999542236328,0.10629391670227051,-8.805952072143555,0.12059247493743896,-1.817569375038147
11.484999656677246,0.10674183070659637,-8.742145538330078,0.11125559359788895,-1.8044582605361938
11.489999771118164,0.1039237454533577,-8.680130004882812,0.11637049168348312,-1.7904114723205566
11.494999885559082,0.10412205010652542,-8.613532066345215,0.13572676479816437,-1.7791818380355835
11.5,0.102578304708004,-8.557390213012695,0.1455133706331253,-1.771215796470642
11.505000114440918,0.10611210018396378,-8.516451835632324,0.14715127646923065,-1.75997793674469
11.510000228881836,0.09775754809379578,-8.467623710632324,0.14406342804431915,-1.7487436532974243
11.515000343322754,0.1000366285443306,-8.410003662109375,0.13342024385929108,-1.7403186559677124
11.520000457763672,0.11280590295791626,-8.359482765197754,0.12608906626701355,-1.7323585748672485
11.524999618530273,0.11093392223119736,-8.31275463104248,0.11677894741296768,-1.725334882736206
11.529999732971191,0.09282802790403366,-8.251897811889648,0.12785081565380096,-1.718311071395874
11.53499984741211,0.09497783333063126,-8.183404922485352,0.13586778938770294,-1.7108193635940552
11.539999961853027,0.1019260436296463,-8.137795448303223,0.137862890958786,-1.7028547525405884
11.545000076293945,0.10335076600313187,-8.112175941467285,0.12671160697937012,-1.693962812423706
11.550000190734863,0.1106550320982933,-8.079036712646484,0.13538551330566406,-1.6874123811721802
11.555000305175781,0.1091858297586441,-8.051728248596191,0.15296177566051483,-1.6817986965179443
11.5600004196167,0.10666947811841965,-8.026518821716309,0.1635202318429947,-1.6775846481323242
11.5649995803833,0.10876864939928055,-7.997912883758545,0.16539956629276276,-1.674306869506836
11.569999694824219,0.10147920995950699,-7.976927280426025,0.15586549043655396,-1.6686707735061646
11.574999809265137,0.09706892818212509,-7.966897964477539,0.13988591730594635,-1.660260558128357
11.579999923706055,0.10142963379621506,-7.946156024932861,0.13168922066688538,-1.6583999395370483
11.585000038146973,0.10007903724908829,-7.9308977127075195,0.1389986127614975,-1.6579185724258423
11.59000015258789,0.09622067958116531,-7.928189754486084,0.16210132837295532,-1.6518185138702393
11.595000267028809,0.0959259495139122,-7.921135425567627,0.16881884634494781,-1.6462129354476929
11.600000381469727,0.10094994306564331,-7.908435344696045,0.17202362418174744,-1.6443610191345215
11.604999542236328,0.0971006527543068,-7.898896217346191,0.16833804547786713,-1.6457585096359253
11.609999656677246,0.09836965054273605,-7.9030537605285645,0.16906923055648804,-1.6457585096359253
11.614999771118164,0.10280003398656845,-7.918815612792969,0.17972992360591888,-1.6476467847824097
