Time (s),Bx (µT),By (µT),Bz (µT)
0.009999999776482582,-40.10564422607422,16.86460304260254,-1.2570728063583374
0.019999999552965164,-39.858394622802734,16.922321319580078,-1.1933867931365967
0.029999999329447746,-39.85508346557617,16.923093795776367,-1.1925334930419922
0.03999999910593033,-40.02543640136719,16.88332748413086,-1.2364128828048706
0.05000000074505806,-39.694664001464844,16.960542678833008,-1.1512137651443481
0.05999999865889549,-39.363895416259766,16.5791072845459,-1.7407819032669067
0.07000000029802322,-39.46001434326172,16.420812606811523,-1.771680235862732
0.07999999821186066,-39.507572174072266,16.268701553344727,-1.6426018476486206
0.09000000357627869,-39.361412048339844,16.16271209716797,-1.7158559560775757
0.10000000149011612,-39.278717041015625,16.47157096862793,-2.3122496604919434
0.10999999940395355,-39.43913269042969,16.629093170166016,-1.9067312479019165
0.11999999731779099,-39.78498840332031,16.671180725097656,-1.170837640762329
0.12999999523162842,-39.923519134521484,16.487810134887695,-1.2495766878128052
0.14000000059604645,-39.81332015991211,16.20479965209961,-1.9780961275100708
0.15000000596046448,-39.89601516723633,16.282012939453125,-1.3817023038864136
0.1599999964237213,-40.21933364868164,16.6588077545166,-1.4464243650436401
0.17000000178813934,-40.075477600097656,16.87868881225586,-1.5927499532699585
0.18000000715255737,-39.936946868896484,16.745908737182617,-1.6443082094192505
0.1899999976158142,-39.96693420410156,16.348236083984375,-1.5048084259033203
0.20000000298023224,-39.801551818847656,16.19380760192871,-1.1640119552612305
0.20999999344348907,-39.794925689697266,16.335865020751953,-0.9867880344390869
0.2199999988079071,-39.5609245300293,16.326419830322266,-1.0574826002120972
0.23000000417232513,-39.38063430786133,16.459972381591797,-0.8402796983718872
0.23999999463558197,-39.43085479736328,16.752262115478516,-0.5726155042648315
0.25,-39.678932189941406,16.675046920776367,-1.9358012676239014
0.25999999046325684,-39.53424835205078,16.671180725097656,-1.7612589597702026
0.27000001072883606,-39.48420715332031,16.5634765625,-2.0998613834381104
0.2800000011920929,-39.44741439819336,16.546464920043945,-2.203465700149536
0.28999999165534973,-39.364723205566406,16.686038970947266,-1.8889967203140259
0.30000001192092896,-39.28203201293945,16.763254165649414,-2.40019154548645
0.3100000023841858,-39.35478591918945,17.130769729614258,-2.3508269786834717
0.3199999928474426,-39.38063430786133,17.03913688659668,-1.9142272472381592
0.33000001311302185,-39.38063430786133,16.831022262573242,-1.3919408321380615
0.3400000035762787,-39.39571762084961,16.838314056396484,-1.1213513612747192
0.3499999940395355,-39.47840881347656,17.224388122558594,-1.5473469495773315
0.36000001430511475,-39.48420715332031,16.748836517333984,-1.181076169013977
0.3700000047683716,-39.428192138671875,16.52216339111328,-1.7362110614776611
0.3799999952316284,-39.31036376953125,16.51056480407715,-2.2155933380126953
0.38999998569488525,-39.15922927856445,16.5611572265625,-1.9306211471557617
0.4000000059604645,-39.0765380859375,16.48394203186035,-1.5046255588531494
0.4099999964237213,-39.37418746948242,16.619813919067383,-1.0002565383911133
0.41999998688697815,-39.594581604003906,16.77424430847168,-1.1713861227035522
0.4300000071525574,-39.622737884521484,16.800533294677734,-1.2937607765197754
0.4399999976158142,-39.47077941894531,16.608491897583008,-1.0199413299560547
0.44999998807907104,-39.38808822631836,16.2224178314209,-1.5311360359191895
0.46000000834465027,-39.23015213012695,16.32813262939453,-1.9648103713989258
0.4699999988079071,-39.390926361083984,16.482561111450195,-1.774727463722229
0.47999998927116394,-39.52082061767578,16.44942283630371,-1.4360030889511108
0.49000000953674316,-39.41843032836914,16.222915649414062,-1.4027278423309326
0.5,-39.666507720947266,16.454559326171875,-1.6583253145217896
0.5099999904632568,-39.393707275390625,16.68620491027832,-1.300586462020874
0.5199999809265137,-39.33059310913086,16.51796531677246,-1.260668396949768
0.5299999713897705,-39.38063430786133,16.345308303833008,-1.3974257707595825
0.5400000214576721,-39.41594696044922,16.510730743408203,-1.5311360359191895
0.550000011920929,-39.664024353027344,16.74237632751465,-1.9571316242218018
0.5600000023841858,-39.76493453979492,16.35563850402832,-1.2459200620651245
0.5699999928474426,-39.58411407470703,16.33525848388672,-1.0455375909805298
0.5799999833106995,-39.38063430786133,16.448041915893555,-1.1175729036331177
0.5899999737739563,-39.4134635925293,16.370826721191406,-1.0774720907211304
0.6000000238418579,-39.66154098510742,16.293611526489258,-1.3330693244934082
0.6100000143051147,-39.69135284423828,16.420204162597656,-1.1389031410217285
0.6200000047683716,-39.743228912353516,16.62307357788086,-0.9367533326148987
0.6299999952316284,-39.73293685913086,16.681066513061523,-0.8621584177017212
0.6399999856948853,-39.55743408203125,16.47775650024414,-0.9473575353622437
0.6499999761581421,-39.309356689453125,16.47775650024414,-1.0325566530227661
0.6600000262260437,-39.13320541381836,16.74640655517578,-1.4141852855682373
0.6700000166893005,-38.96781921386719,16.769271850585938,-1.6298036575317383
0.6800000071525574,-39.01360321044922,16.5866756439209,-1.4974342584609985
0.6899999976158142,-39.38063430786133,16.415729522705078,-1.0340802669525146
0.699999988079071,-39.38063430786133,16.724590301513672,-0.9488811492919922
0.7099999785423279,-39.167335510253906,16.767892837524414,-1.3764612674713135
0.7200000286102295,-39.06991195678711,16.627216339111328,-1.6289504766464233
0.7300000190734863,-39.09925079345703,16.532546997070312,-1.6234655380249023
0.7400000095367432,-39.20732116699219,16.679079055786133,-1.4617822170257568
0.75,-39.53809356689453,16.75629425048828,-1.3765830993652344
0.7599999904632568,-39.79859161376953,16.899124145507812,-1.0017801523208618
0.7699999809265137,-39.89849853515625,17.099672317504883,-1.0337755680084229
0.7799999713897705,-39.84147644042969,17.091718673706055,-1.3451972007751465
0.7900000214576721,-39.676090240478516,16.69968032836914,-1.585071086883545
0.800000011920929,-39.51070785522461,17.0085391998291,-1.6702702045440674
0.8100000023841858,-39.48420715332031,16.928340911865234,-1.827017068862915
0.8199999928474426,-39.53276824951172,16.77391242980957,-1.1968605518341064
0.8299999833106995,-39.560096740722656,16.77457618713379,-0.6885911226272583
0.8399999737739563,-39.46379852294922,17.026268005371094,-1.4284460544586182
0.8500000238418579,-39.21571731567383,16.640195846557617,-0.9172514081001282
0.8600000143051147,-39.44794464111328,16.76667594909668,-1.1836966276168823
0.8700000047683716,-39.778717041015625,16.68631362915039,-1.1178776025772095
0.8799999952316284,-39.9215087890625,16.42760467529297,-0.9132291078567505
0.8899999856948853,-39.673431396484375,16.301067352294922,-1.1565158367156982
0.8999999761581421,-39.42535400390625,16.532712936401367,-1.2417150735855103
0.9100000262260437,-39.38063430786133,16.701061248779297,-1.4665968418121338
0.9200000166893005,-39.42753982543945,16.63649559020996,-1.4805527925491333
0.9300000071525574,-39.4061279296875,16.42915153503418,-0.9347421526908875
0.9399999976158142,-39.18892288208008,16.25550079345703,0.2640787661075592
0.949999988079071,-39.43700408935547,15.792213439941406,-1.0139079093933105
0.9599999785423279,-39.35028839111328,16.204246520996094,-1.7399896383285522
0.9700000286102295,-39.36921691894531,16.348678588867188,-1.6242578029632568
0.9800000190734863,-39.534603118896484,16.211151123046875,-1.0205507278442383
0.9900000095367432,-39.699989318847656,16.304492950439453,-0.6034529805183411
1,-39.86537551879883,16.690567016601562,-0.3478556275367737
1.0099999904632568,-39.766239166259766,16.829641342163086,-0.7736073732376099
1.0199999809265137,-39.600852966308594,16.653339385986328,-1.183513879776001
1.0299999713897705,-39.43546676635742,16.312776565551758,-1.388893723487854
1.0399999618530273,-39.277061462402344,16.107202529907227,-1.4812841415405273
1.0499999523162842,-39.277061462402344,16.493276596069336,-1.7368814945220947
1.059999942779541,-39.40766525268555,16.330562591552734,-2.194324016571045
1.0700000524520874,-39.43978500366211,16.31205940246582,-2.339369773864746
1.0800000429153442,-39.45125961303711,16.499738693237305,-2.2902491092681885
1.090000033378601,-39.688690185546875,16.567012786865234,-2.504709482192993
1.100000023841858,-39.60599899291992,16.33536720275879,-1.4823201894760132
1.1100000143051147,-39.39435577392578,16.464942932128906,-2.1870718002319336
1.1200000047683716,-39.320655822753906,16.655881881713867,-2.6162972450256348
1.1299999952316284,-39.40334701538086,16.725473403930664,-2.3138952255249023
1.1399999856948853,-39.49154281616211,16.577892303466797,-1.8860104084014893
1.149999976158142,-39.82231140136719,16.732322692871094,-1.374815821647644
1.159999966621399,-39.70756149291992,16.649032592773438,-1.3882232904434204
1.1699999570846558,-39.50224685668945,16.654335021972656,-1.6467459201812744
1.1799999475479126,-39.35874938964844,16.665712356567383,-1.919895052909851
1.190000057220459,-39.27605438232422,16.28714942932129,-1.9947338104248047
1.2000000476837158,-39.193359375,16.518795013427734,-1.2279417514801025
1.2100000381469727,-39.361942291259766,16.63312530517578,-1.6261470317840576
1.2200000286102295,-39.44226837158203,16.47538185119629,-1.1830872297286987
1.2300000190734863,-39.44380569458008,16.325260162353516,-0.17178964614868164
1.2400000095367432,-39.690643310546875,16.86427116394043,-0.9369361996650696
1.25,-39.35987091064453,16.709842681884766,-0.9369361996650696
1.2599999904632568,-39.33905029296875,16.5554141998291,-1.7672313451766968
1.2699999809265137,-39.503963470458984,16.59291648864746,-1.688857913017273
1.2799999713897705,-39.63066482543945,16.711223602294922,-0.8068826198577881
1.2899999618530273,-39.38258743286133,16.47957992553711,-1.147679090499878
1.2999999523162842,-39.462677001953125,16.40114974975586,-1.319417953491211
1.309999942779541,-39.667694091796875,16.49526596069336,-1.1747379302978516
1.3200000524520874,-39.71436309814453,16.687307357788086,-1.3756688833236694
1.3300000429153442,-39.70418930053711,16.755905151367188,-1.8973459005355835
1.340000033378601,-40.200347900390625,16.292617797851562,-1.8973459005355835
1.350000023841858,-39.559505462646484,16.284332275390625,-1.0605906248092651
1.3600000143051147,-39.38063430786133,16.11532211303711,-1.2653610706329346
1.3700000047683716,-39.45954132080078,16.17839813232422,-1.2113651037216187
1.3799999952316284,-39.56920623779297,16.42572784423828,-0.731617271900177
1.3899999856948853,-39.486515045166016,16.19408416748047,-1.2428120374679565
1.399999976158142,-39.4038200378418,16.33774185180664,-1.1742504835128784
1.409999966621399,-39.44013977050781,16.492172241210938,-1.8860714435577393
