Time (s),Bx (µT),By (µT),Bz (µT)
0.009999999776482582,-40.41636657714844,15.510638236999512,-1.1503605842590332
0.019999999552965164,-40.66197204589844,15.395971298217773,-1.0870985984802246
0.029999999329447746,-40.709712982177734,15.467792510986328,-0.6282793283462524
0.03999999910593033,-40.55839920043945,15.739973068237305,-0.17464451491832733
0.05000000074505806,-40.72336959838867,15.894018173217773,-1.0245155096054077
0.05999999865889549,-40.24330139160156,15.746909141540527,-0.379057914018631
0.07000000029802322,-40.284278869628906,15.704062461853027,-0.6807405352592468
0.07999999821186066,-40.531742095947266,15.66815185546875,-0.8455303311347961
0.09000000357627869,-40.67496871948242,15.60735034942627,-0.5100874304771423
0.10000000149011612,-40.42750930786133,15.60735034942627,-0.5100874304771423
0.10999999940395355,-40.41636657714844,15.828014373779297,-0.5912479162216187
0.11999999731779099,-40.58942794799805,15.843620300292969,-0.7356704473495483
0.12999999523162842,-40.58068084716797,15.800773620605469,-0.6039620637893677
0.14000000059604645,-40.3903694152832,15.873209953308105,-0.17396560311317444
0.15000000596046448,-40.80280303955078,16.25832176208496,-0.08897850662469864
0.1599999964237213,-40.830657958984375,16.35615348815918,-0.0832386389374733
0.17000000178813934,-40.551509857177734,16.22464942932129,-0.4283714294433594
0.18000000715255737,-40.31279373168945,16.090909957885742,-0.6161206960678101
0.1899999976158142,-40.31279373168945,16.090909957885742,-0.41744714975357056
0.20000000298023224,-40.31279373168945,16.090909957885742,-0.502434253692627
0.20999999344348907,-40.087615966796875,15.950736045837402,0.03125014901161194
0.2199999988079071,-40.11001968383789,15.897485733032227,-0.09675509482622147
0.23000000417232513,-40.30788040161133,15.897485733032227,-0.5389102101325989
0.23999999463558197,-40.543540954589844,15.919524192810059,-0.8059066534042358
0.25,-40.70851516723633,16.073570251464844,-0.6359325051307678
0.25999999046325684,-40.50748062133789,15.954204559326172,-0.39053764939308167
0.27000001072883606,-40.41636657714844,15.800158500671387,-0.5114452242851257
0.2800000011920929,-40.354305267333984,15.646113395690918,-0.3398663401603699
0.28999999165534973,-40.27882766723633,15.510638236999512,0.4750716984272003
0.30000001192092896,-40.85623550415039,15.510638236999512,-0.20482510328292847
0.3100000023841858,-40.64884948730469,15.177544593811035,-0.44367775321006775
0.3199999928474426,-40.4194221496582,15.355587005615234,-0.4065228998661041
0.33000001311302185,-40.22527313232422,15.731302261352539,-0.4469488263130188
0.3400000035762787,-40.034420013427734,15.793222427368164,-0.7802315950393677
0.3499999940395355,-40.3643684387207,15.71619987487793,-0.2703090012073517
0.36000001430511475,-40.41636657714844,15.574292182922363,-0.2615448832511902
0.3700000047683716,-40.46476745605469,15.601029396057129,-0.8950906991958618
0.3799999952316284,-40.54725646972656,15.678556442260742,-1.5490654706954956
0.38999998569488525,-40.611053466796875,15.601532936096191,-1.4063093662261963
0.4000000059604645,-40.44607925415039,15.524510383605957,-0.5564383864402771
0.4099999964237213,-40.6868896484375,15.7632417678833,-0.05497131869196892
0.41999998688697815,-40.73756790161133,15.810563087463379,-0.6850608587265015
0.4300000071525574,-40.572593688964844,15.632744789123535,-1.552768588066101
0.4399999976158142,-40.420738220214844,15.422093391418457,-1.1098111867904663
0.44999998807907104,-40.50322723388672,15.576138496398926,-0.3449273109436035
0.46000000834465027,-40.256839752197266,15.423100471496582,0.21665410697460175
0.4699999988079071,-40.37377166748047,15.484125137329102,0.1280255913734436
0.47999998927116394,-40.70348358154297,15.659985542297363,-0.44256678223609924
0.49000000953674316,-40.615962982177734,15.508289337158203,-0.9161986112594604
0.5,-40.36850357055664,15.431266784667969,-0.23630182445049286
0.5099999904632568,-40.50454330444336,15.712340354919434,-0.21494702994823456
0.5199999809265137,-40.58068084716797,15.777504920959473,-0.38492122292518616
0.5299999713897705,-40.47644805908203,15.566741943359375,-0.2860473692417145
0.5400000214576721,-40.31608963012695,15.414542198181152,0.558392345905304
0.550000011920929,-40.72852325439453,15.491564750671387,0.7283665537834167
0.5600000023841858,-40.64447784423828,15.742433547973633,0.7065179944038391
0.5699999928474426,-40.5609130859375,15.85922622680664,0.41045182943344116
0.5799999833106995,-40.583736419677734,15.800773620605469,-0.037998590618371964
0.5899999737739563,-40.41876220703125,15.800773620605469,-0.29295986890792847
0.6000000238418579,-40.822811126708984,15.800773620605469,0.12210056185722351
0.6100000143051147,-40.753623962402344,15.68834400177002,0.9192017316818237
0.6200000047683716,-40.623512268066406,15.643876075744629,0.8867992758750916
0.6299999952316284,-40.533355712890625,15.653553009033203,-0.03225871920585632
0.6399999856948853,-40.12091827392578,15.4224853515625,-0.2872200012207031
0.6499999761581421,-40.5028076171875,15.339756965637207,-0.13298417627811432
0.6600000262260437,-40.68185806274414,15.371695518493652,0.15721867978572845
0.6700000166893005,-40.46626281738281,15.587884902954102,0.49716708064079285
0.6800000071525574,-40.034420013427734,15.942792892456055,0.6204817295074463
0.6899999976158142,-40.199398040771484,16.17386245727539,-0.14440219104290009
0.699999988079071,-40.5195198059082,15.535697937011719,0.04982757940888405
0.7099999785423279,-40.510536193847656,15.580948829650879,-0.39362359046936035
0.7200000286102295,-40.38096237182617,15.899947166442871,-0.3195607662200928
0.7300000190734863,-40.327110290527344,16.050804138183594,0.7079992294311523
0.7400000095367432,-40.40959930419922,15.819735527038574,0.9629605412483215
0.75,-40.41636657714844,15.800773620605469,0.9838833212852478
0.7599999904632568,-40.47099685668945,15.698748588562012,0.3084303140640259
0.7699999809265137,-40.68766784667969,15.669997215270996,-0.2966630160808563
0.7799999713897705,-41.000423431396484,15.777504920959473,-0.2966630160808563
0.7900000214576721,-40.75296401977539,15.623459815979004,-0.2966630160808563
0.800000011920929,-40.431640625,15.814254760742188,-0.06836435198783875
0.8100000023841858,-40.365570068359375,15.848206520080566,-0.4658966064453125
0.8199999928474426,-40.28961181640625,15.830363273620605,-0.610442578792572
0.8299999833106995,-40.03388214111328,15.927186965942383,0.0755644142627716
0.8399999737739563,-40.28134536743164,16.15825653076172,-0.349371075630188
0.8500000238418579,-40.384796142578125,16.12038803100586,-0.7001202702522278
0.8600000143051147,-40.51820373535156,15.90073013305664,-0.6203792691230774
0.8700000047683716,-40.56385040283203,15.787629127502441,-0.4341112971305847
0.8799999952316284,-40.41636657714844,15.977864265441895,-0.45602157711982727
0.8899999856948853,-40.41636657714844,15.823819160461426,0.05390103533864021
0.8999999761581421,-40.90739822387695,15.800773620605469,-0.9539089202880859
0.9100000262260437,-41.04325866699219,15.709152221679688,-1.066114068031311
0.9200000166893005,-40.99018096923828,15.502863883972168,-0.8473818898200989
0.9300000071525574,-41.06560134887695,15.233367919921875,-1.3995202779769897
0.9399999976158142,-40.158241271972656,15.38741397857666,-0.5496492981910706
0.949999988079071,-40.34352111816406,15.41392707824707,-1.2476915121078491
0.9599999785423279,-40.51993942260742,15.369850158691406,-1.2462102174758911
0.9700000286102295,-40.49382019042969,15.439153671264648,-0.4813263714313507
0.9800000190734863,-40.40630340576172,15.7584867477417,0.2472667396068573
0.9900000095367432,-40.241329193115234,15.065282821655273,0.4172409474849701
1,-40.142784118652344,14.868335723876953,-0.16569526493549347
1.0099999904632568,-40.10564422607422,15.087713241577148,-0.416644811630249
1.0199999809265137,-40.178428649902344,15.41392707824707,-0.3466554284095764
1.0299999713897705,-40.41001510620117,15.422821044921875,-0.4904607832431793
1.0399999618530273,-40.24504470825195,15.653888702392578,0.019461819902062416
1.0499999523162842,-40.1446418762207,15.704062461853027,0.6624506115913391
1.059999942779541,-40.14913558959961,15.622844696044922,0.31176313757896423
1.0700000524520874,-40.20922088623047,15.5315580368042,-0.43213626742362976
