Time (s),Bx (µT),By (µT),Bz (µT)
0.009999999776482582,-36.99844741821289,18.121856689453125,-2.1107702255249023
0.019999999552965164,-37.24480056762695,18.064348220825195,-2.5549561977386475
0.029999999329447746,-37.57512664794922,18.1009578704834,-2.648622751235962
0.03999999910593033,-37.70941162109375,18.145347595214844,-2.5463733673095703
0.05000000074505806,-37.213924407958984,17.8369083404541,-3.4822936058044434
0.05999999865889549,-37.530364990234375,18.210790634155273,-3.1634161472320557
0.07000000029802322,-37.43928527832031,18.427705764770508,-2.51295804977417
0.07999999821186066,-37.19154357910156,18.435483932495117,-2.353147268295288
0.09000000357627869,-37.14417266845703,18.31528091430664,-2.7698111534118652
0.10000000149011612,-37.8048210144043,18.31528091430664,-2.8548946380615234
0.10999999940395355,-37.747230529785156,18.24076271057129,-3.268869400024414
0.11999999731779099,-37.48821258544922,17.9989070892334,-2.9065630435943604
0.12999999523162842,-37.34698486328125,17.937664031982422,-2.4986534118652344
0.14000000059604645,-37.46322250366211,18.07472038269043,-2.5869414806365967
0.15000000596046448,-37.71096420288086,17.8433895111084,-3.352694272994995
0.1599999964237213,-37.56663131713867,18.124605178833008,-3.3105244636535645
0.17000000178813934,-37.401466369628906,18.057710647583008,-2.7521307468414307
0.18000000715255737,-37.236305236816406,17.82638168334961,-2.7746174335479736
0.1899999976158142,-37.19465255737305,17.623882293701172,-3.41386079788208
0.20000000298023224,-37.69013977050781,17.546772003173828,-2.3928565979003906
0.20999999344348907,-37.49237823486328,17.757360458374023,-2.721003770828247
0.2199999988079071,-37.35670471191406,17.884044647216797,-3.088688850402832
0.23000000417232513,-37.27412414550781,17.99387550354004,-2.8152425289154053
0.23999999463558197,-37.20559310913086,18.121856689453125,-2.1144895553588867
0.25,-37.20559310913086,18.121856689453125,-3.39074444770813
0.25999999046325684,-37.054317474365234,18.404369354248047,-3.3421661853790283
0.27000001072883606,-37.32632827758789,18.304597854614258,-3.228301525115967
0.2800000011920929,-37.48527145385742,18.0275821685791,-3.1432180404663086
0.28999999165534973,-37.21825408935547,17.85536766052246,-3.08422589302063
0.30000001192092896,-37.30083465576172,18.00958824157715,-3.169309377670288
0.3100000023841858,-36.86366271972656,18.302473068237305,-3.3308939933776855
0.3199999928474426,-37.0605354309082,18.4119930267334,-3.775423288345337
0.33000001311302185,-37.38047409057617,18.261350631713867,-3.8723511695861816
0.3400000035762787,-37.29789352416992,17.928434371948242,-3.24975848197937
0.3499999940395355,-37.21531295776367,17.928434371948242,-2.994507312774658
0.36000001430511475,-37.49704360961914,17.996469497680664,-2.964467763900757
0.3700000047683716,-37.56801986694336,18.025144577026367,-3.1782355308532715
0.3799999952316284,-37.423683166503906,17.996313095092773,-3.3913166522979736
0.38999998569488525,-37.24513626098633,17.974586486816406,-3.360762119293213
0.4000000059604645,-37.57545852661133,18.360136032104492,-3.10551118850708
0.4099999964237213,-37.33399200439453,18.345252990722656,-2.99753999710083
0.41999998688697815,-37.306556701660156,18.31528091430664,-2.860445022583008
0.4300000071525574,-37.32427215576172,18.177602767944336,-2.4168312549591064
0.4399999976158142,-37.09352493286133,17.84758949279785,-1.6297358274459839
0.44999998807907104,-37.01094436645508,18.00181007385254,-2.140237808227539
0.46000000834465027,-37.27878952026367,18.090587615966797,-2.795158863067627
0.4699999988079071,-37.314552307128906,18.030176162719727,-2.9194371700286865
0.47999998927116394,-37.23369216918945,18.007152557373047,-2.5483760833740234
0.49000000953674316,-37.34470748901367,18.178743362426758,-2.040677785873413
0.5,-37.75761413574219,17.716081619262695,-2.4660961627960205
0.5099999904632568,-37.62094497680664,18.023174285888672,-2.042165517807007
0.5199999809265137,-37.325496673583984,18.084936141967773,-2.282139301300049
0.5299999713897705,-37.18215560913086,17.903491973876953,-2.6375794410705566
0.5400000214576721,-37.407020568847656,17.8210391998291,-1.9745906591415405
0.550000011920929,-37.32443618774414,17.666818618774414,-1.5491724014282227
0.5600000023841858,-37.51109313964844,18.015396118164062,-2.2333319187164307
0.5699999928474426,-37.52725601196289,18.13207244873047,-2.310290575027466
0.5799999833106995,-37.362091064453125,17.812326431274414,-2.0538952350616455
0.5899999737739563,-37.214256286621094,17.16282844543457,-2.5019149780273438
0.6000000238418579,-37.379417419433594,17.317049026489258,-1.821245551109314
0.6100000143051147,-37.41273880004883,17.53282356262207,-1.6839215755462646
0.6200000047683716,-37.32288360595703,17.554393768310547,-1.637631893157959
0.6299999952316284,-37.20559310913086,17.422523498535156,-1.799159288406372
0.6399999856948853,-37.2232551574707,17.345415115356445,-2.5103259086608887
0.6499999761581421,-37.7187385559082,17.2683048248291,-1.7445729970932007
0.6600000262260437,-37.76250076293945,17.49247932434082,-2.042623281478882
0.6700000166893005,-37.85408020019531,17.63829803466797,-2.503631353378296
0.6800000071525574,-38.01163101196289,17.51197624206543,-2.5187370777130127
0.6899999976158142,-37.92749786376953,17.0623836517334,-1.7063511610031128
0.699999988079071,-37.76233673095703,17.29371452331543,-2.897522449493408
0.7099999785423279,-37.84974670410156,17.289203643798828,-2.592376947402954
0.7200000286102295,-37.7198486328125,17.212093353271484,-2.304340124130249
