Time (s),Bx (µT),By (µT),Bz (µT)
0.009999999776482582,-40.31279373168945,15.60735034942627,-2.3241946697235107
0.019999999552965164,-40.559234619140625,15.894994735717773,-2.387672185897827
0.029999999329447746,-40.36142349243164,16.128847122192383,-2.3890466690063477
0.03999999910593033,-39.912811279296875,16.114238739013672,-2.3241946697235107
0.05000000074505806,-40.408363342285156,15.805756568908691,-2.3241946697235107
0.05999999865889549,-40.41636657714844,15.876648902893066,-1.570711612701416
0.07000000029802322,-40.295814514160156,15.953768730163574,-1.674299955368042
0.07999999821186066,-40.20922088623047,15.994197845458984,-1.7758889198303223
0.09000000357627869,-40.17259216308594,15.94289779663086,-1.5772093534469604
0.10000000149011612,-40.007408142089844,15.711536407470703,-1.5772093534469604
0.10999999940395355,-40.241844177246094,15.853320121765137,-2.071284294128418
0.11999999731779099,-40.25385284423828,16.11763572692871,-1.8531116247177124
0.12999999523162842,-40.20922088623047,16.177995681762695,-1.498987078666687
0.14000000059604645,-40.19224166870117,15.962489128112793,-1.5387229919433594
0.15000000596046448,-40.10964584350586,15.808247566223145,-2.389671564102173
0.1599999964237213,-40.184234619140625,15.947540283203125,-1.702165126800537
0.17000000178813934,-40.26683044433594,15.94040584564209,-1.7672669887542725
0.18000000715255737,-40.239540100097656,15.965886116027832,-2.1172680854797363
0.1899999976158142,-40.12128829956055,15.959431648254395,-2.2919561862945557
0.20000000298023224,-40.20388412475586,15.265348434448242,-2.1217663288116455
0.20999999344348907,-40.20922088623047,15.581191062927246,-2.1903672218322754
0.2199999988079071,-40.09667205810547,15.809154510498047,-2.217482566833496
0.23000000417232513,-40.107948303222656,15.864531517028809,-2.217482566833496
0.23999999463558197,-40.29848098754883,15.814136505126953,-2.173248291015625
0.25,-40.21589279174805,15.891257286071777,-1.9179636240005493
0.25999999046325684,-40.36106491088867,16.11016273498535,-2.757791042327881
0.27000001072883606,-40.25154495239258,16.033720016479492,-2.391920804977417
0.2800000011920929,-40.30939483642578,15.992612838745117,-1.9655717611312866
0.28999999165534973,-40.70112991333008,16.163387298583984,-2.3643054962158203
0.30000001192092896,-40.53594970703125,16.009145736694336,-2.6195900440216064
0.3100000023841858,-40.445350646972656,15.924551963806152,-2.1832447052001953
0.3199999928474426,-40.30915451049805,15.79737663269043,-2.059288501739502
0.33000001311302185,-40.30709457397461,15.734525680541992,-2.346061944961548
0.3400000035762787,-40.51993942260742,15.833388328552246,-2.725802421569824
0.3499999940395355,-40.51993942260742,16.06475067138672,-1.7897590398788452
0.36000001430511475,-40.08041763305664,15.612107276916504,-2.5896005630493164
0.3700000047683716,-40.0030403137207,15.609162330627441,-2.1566290855407715
0.3799999952316284,-39.917903900146484,15.71312141418457,-1.2670692205429077
0.38999998569488525,-39.56667709350586,15.539515495300293,-1.0755120515823364
0.4000000059604645,-40.227413177490234,15.77087688446045,-1.3307965993881226
0.4099999964237213,-40.16895294189453,16.002239227294922,-1.8824760913848877
0.41999998688697815,-39.850955963134766,15.757967948913574,-1.900844693183899
0.4300000071525574,-39.707603454589844,15.581757545471191,-1.9616981744766235
0.4399999976158142,-39.96617126464844,15.985817909240723,-2.607344388961792
0.44999998807907104,-39.635807037353516,15.908697128295898,-2.266964912414551
0.46000000834465027,-40.152462005615234,15.897485733032227,-1.8538613319396973
